afgahg,Plugin Name,DNS Name,dfg,IP Address,Repository,Severity
EOL-614419,Ubuntu Linux SEoL (14.04),worker-pixel-14852.assets.local,EOL-1348,10.24.58.4,BRA-ANALYTICS-APP,High
EOL-274653,CentOS Linux SEoL (5.x),worker-foxtrot-17856.labs.local,EOL-6479,10.24.69.192,BRA-ANALYTICS-APP,High
EOL-286211,CentOS Linux SEoL (3.x),worker-atlas-03036.labs.local,EOL-2129,10.24.11.220,BRA-ANALYTICS-APP,Critical
EOL-409020,CentOS Linux SEoL (5.x),db-falcon-10813.example.internal,EOL-2690,10.24.42.61,BRA-ANALYTICS-APP,High
EOL-563954,Windows Server SEoL (2012 R2),batch-quartz-14904.labs.local,EOL-1842,10.24.58.56,BRA-ANALYTICS-APP,High
EOL-594530,Oracle Linux SEoL (6.x),int-alpha-02857.labs.local,EOL-2893,10.24.11.41,BRA-ANALYTICS-APP,Critical
EOL-972194,Windows Server SEoL (2008 R2),etl-cedar-16429.corp.local,EOL-7622,10.24.64.45,BRA-ANALYTICS-APP,Critical
EOL-688046,Red Hat Enterprise Linux SEoL (6.x),edge-vector-05063.test.internal,EOL-3472,10.24.19.199,BRA-ANALYTICS-APP,High
EOL-598310,Red Hat Enterprise Linux SEoL (6.x),batch-foxtrot-06996.test.internal,EOL-8941,10.24.27.84,BRA-ANALYTICS-APP,High
EOL-125114,CentOS Linux SEoL (4.x),db-matrix-02989.corp.local,EOL-8307,10.24.11.173,BRA-ANALYTICS-APP,Critical
EOL-390887,Windows Server SEoL (2008 R2),db-alpha-19733.corp.local,EOL-2376,10.24.77.21,BRA-ANALYTICS-APP,Critical
EOL-712601,Ubuntu Linux SEoL (16.04),auth-matrix-09033.example.internal,EOL-6381,10.24.35.73,BRA-ANALYTICS-APP,Critical
EOL-646156,CentOS Linux SEoL (5.x),cache-cedar-08166.corp.local,EOL-1228,10.24.31.230,BRA-ANALYTICS-APP,Critical
EOL-192906,Windows Server SEoL (2008 R2),db-matrix-12278.example.internal,EOL-7137,10.24.47.246,BRA-ANALYTICS-APP,High
EOL-977591,Ubuntu Linux SEoL (16.04),dmz-zenith-10757.test.internal,EOL-3056,10.24.42.5,BRA-ANALYTICS-APP,High
EOL-226338,CentOS Linux SEoL (5.x),etl-summit-14505.ops.local,EOL-6945,10.24.56.169,BRA-ANALYTICS-APP,High
EOL-161841,Red Hat Enterprise Linux SEoL (6.x),jump-pixel-13504.labs.local,EOL-2650,10.24.52.192,BRA-ANALYTICS-APP,High
EOL-632283,CentOS Linux SEoL (5.x),jump-vector-10251.ops.local,EOL-6265,10.24.40.11,BRA-ANALYTICS-APP,High
EOL-509881,CentOS Linux SEoL (5.x),proxy-zenith-19437.test.internal,EOL-4933,10.24.75.237,BRA-ANALYTICS-APP,High
EOL-277967,Windows Server SEoL (2008 R2),jump-matrix-13811.labs.local,EOL-5760,10.24.53.243,BRA-ANALYTICS-APP,Critical
EOL-200977,Windows Server SEoL (2012 R2),app-quartz-04730.corp.local,EOL-8434,10.24.18.122,BRA-ANALYTICS-APP,High
EOL-516218,Red Hat Enterprise Linux SEoL (6.x),etl-zenith-17335.test.internal,EOL-8333,10.24.67.183,BRA-ANALYTICS-APP,Critical
EOL-972993,CentOS Linux SEoL (4.x),proxy-charlie-17739.corp.local,EOL-4052,10.24.69.75,BRA-ANALYTICS-APP,High
EOL-795842,Windows Server SEoL (2012 R2),dmz-harbor-18756.corp.local,EOL-2256,10.24.73.68,BRA-ANALYTICS-APP,Critical
EOL-120589,CentOS Linux SEoL (4.x),etl-orion-03038.assets.local,EOL-7894,10.24.11.222,BRA-ANALYTICS-APP,Critical
EOL-960060,Windows Server SEoL (2012 R2),svc-falcon-14570.ops.local,EOL-4872,10.24.56.234,BRA-ANALYTICS-APP,Critical
EOL-336284,Windows Server SEoL (2008 R2),int-cedar-05980.test.internal,EOL-1941,10.24.23.92,BRA-ANALYTICS-APP,Critical
EOL-152908,Oracle Linux SEoL (6.x),db-ember-14932.test.internal,EOL-4727,10.24.58.84,BRA-ANALYTICS-APP,High
EOL-358424,CentOS Linux SEoL (4.x),auth-quartz-17991.test.internal,EOL-9283,10.24.70.71,BRA-ANALYTICS-APP,Critical
EOL-389575,Oracle Linux SEoL (6.x),report-echo-15324.test.internal,EOL-7874,10.24.59.220,BRA-ANALYTICS-APP,High
EOL-487431,CentOS Linux SEoL (4.x),web-harbor-12120.ops.local,EOL-2891,10.24.47.88,BRA-ANALYTICS-APP,High
EOL-505799,Windows Server SEoL (2008 R2),dmz-nova-03775.ops.local,EOL-4479,10.24.14.191,BRA-ANALYTICS-APP,High
EOL-329421,Red Hat Enterprise Linux SEoL (6.x),dmz-foxtrot-03277.corp.local,EOL-8210,10.24.12.205,BRA-ANALYTICS-APP,Critical
EOL-481579,Ubuntu Linux SEoL (16.04),api-harbor-06926.test.internal,EOL-5791,10.24.27.14,BRA-ANALYTICS-APP,Critical
EOL-505958,Ubuntu Linux SEoL (16.04),api-cedar-11249.test.internal,EOL-1942,10.24.43.241,BRA-ANALYTICS-APP,Critical
EOL-248351,Oracle Linux SEoL (6.x),mon-echo-08468.example.internal,EOL-3054,10.24.33.20,BRA-ANALYTICS-APP,High
EOL-282817,Oracle Linux SEoL (6.x),db-vector-17440.example.internal,EOL-5756,10.24.68.32,BRA-ANALYTICS-APP,High
EOL-382404,CentOS Linux SEoL (3.x),report-zenith-05882.labs.local,EOL-3902,10.24.22.250,BRA-ANALYTICS-APP,High
EOL-351176,Windows Server SEoL (2012 R2),node-alpha-05262.corp.local,EOL-5969,10.24.20.142,BRA-ANALYTICS-APP,High
EOL-692566,CentOS Linux SEoL (3.x),cache-pixel-02519.assets.local,EOL-1544,10.24.9.215,BRA-ANALYTICS-APP,Critical
EOL-883067,CentOS Linux SEoL (4.x),db-orion-11620.labs.local,EOL-2043,10.24.45.100,BRA-ANALYTICS-APP,High
EOL-652397,Windows Server SEoL (2012 R2),api-alpha-01544.example.internal,EOL-2525,10.24.6.8,BRA-ANALYTICS-APP,High
EOL-355226,Ubuntu Linux SEoL (14.04),svc-vector-18075.assets.local,EOL-1669,10.24.70.155,BRA-ANALYTICS-APP,Critical
EOL-510577,Oracle Linux SEoL (6.x),int-falcon-10793.labs.local,EOL-7993,10.24.42.41,BRA-ANALYTICS-APP,High
EOL-260382,CentOS Linux SEoL (5.x),node-foxtrot-14817.labs.local,EOL-7233,10.24.57.225,BRA-ANALYTICS-APP,Critical
EOL-747590,CentOS Linux SEoL (5.x),app-bravo-06861.ops.local,EOL-7189,10.24.26.205,BRA-ANALYTICS-APP,Critical
EOL-163130,Ubuntu Linux SEoL (14.04),auth-foxtrot-05285.corp.local,EOL-6244,10.24.20.165,BRA-ANALYTICS-APP,Critical
EOL-394792,Ubuntu Linux SEoL (16.04),proxy-echo-15736.assets.local,EOL-2786,10.24.61.120,BRA-ANALYTICS-APP,High
EOL-281191,Ubuntu Linux SEoL (16.04),worker-delta-16291.example.internal,EOL-9145,10.24.63.163,BRA-ANALYTICS-APP,High
EOL-268468,Oracle Linux SEoL (6.x),int-summit-05158.example.internal,EOL-2791,10.24.20.38,BRA-ANALYTICS-APP,Critical
EOL-698789,Ubuntu Linux SEoL (14.04),portal-nova-08872.test.internal,EOL-1431,10.24.34.168,BRA-ANALYTICS-APP,High
EOL-262836,Ubuntu Linux SEoL (16.04),batch-raven-07823.assets.local,EOL-1661,10.24.30.143,BRA-ANALYTICS-APP,High
EOL-619093,Oracle Linux SEoL (6.x),svc-pixel-08132.example.internal,EOL-5063,10.24.31.196,BRA-ANALYTICS-APP,Critical
EOL-928324,Ubuntu Linux SEoL (14.04),edge-pixel-04992.labs.local,EOL-1860,10.24.19.128,BRA-ANALYTICS-APP,High
EOL-389160,CentOS Linux SEoL (4.x),report-nova-06052.labs.local,EOL-6618,10.24.23.164,BRA-ANALYTICS-APP,Critical
EOL-109423,CentOS Linux SEoL (3.x),int-ember-11499.test.internal,EOL-2056,10.24.44.235,BRA-ANALYTICS-APP,High
EOL-751500,Ubuntu Linux SEoL (16.04),proxy-bravo-15026.ops.local,EOL-7181,10.24.58.178,BRA-ANALYTICS-APP,High
EOL-427990,Ubuntu Linux SEoL (16.04),int-ember-17761.assets.local,EOL-7101,10.24.69.97,BRA-ANALYTICS-APP,Critical
EOL-614117,Red Hat Enterprise Linux SEoL (6.x),mon-raven-08769.test.internal,EOL-3447,10.24.34.65,BRA-ANALYTICS-APP,High
EOL-603678,Oracle Linux SEoL (6.x),etl-alpha-01521.ops.local,EOL-6997,10.24.5.241,BRA-ANALYTICS-APP,Critical
EOL-952982,CentOS Linux SEoL (4.x),proxy-bravo-05934.test.internal,EOL-4649,10.24.23.46,BRA-ANALYTICS-APP,High
EOL-456733,Windows Server SEoL (2008 R2),queue-echo-13787.ops.local,EOL-6064,10.24.53.219,BRA-LAKE-SYS,High
EOL-307746,Windows Server SEoL (2008 R2),cache-bravo-03041.example.internal,EOL-3984,10.24.11.225,BRA-LAKE-SYS,High
EOL-967235,CentOS Linux SEoL (3.x),cache-zenith-17007.labs.local,EOL-4263,10.24.66.111,BRA-LAKE-SYS,Critical
EOL-541977,Ubuntu Linux SEoL (14.04),report-foxtrot-00275.example.internal,EOL-9190,10.24.1.19,BRA-LAKE-SYS,Critical
EOL-847775,Windows Server SEoL (2008 R2),portal-zenith-04394.labs.local,EOL-8152,10.24.17.42,BRA-LAKE-SYS,High
EOL-291139,Windows Server SEoL (2008 R2),jump-raven-18634.assets.local,EOL-9474,10.24.72.202,BRA-LAKE-SYS,Critical
EOL-158340,CentOS Linux SEoL (4.x),proxy-pixel-01191.assets.local,EOL-8329,10.24.4.167,BRA-LAKE-SYS,High
EOL-757805,CentOS Linux SEoL (3.x),cache-alpha-09795.assets.local,EOL-1891,10.24.38.67,BRA-LAKE-SYS,High
EOL-507971,CentOS Linux SEoL (4.x),cache-orion-08705.labs.local,EOL-8452,10.24.34.1,BRA-LAKE-SYS,High
EOL-483881,CentOS Linux SEoL (4.x),batch-cedar-09282.labs.local,EOL-1300,10.24.36.66,BRA-LAKE-SYS,High
EOL-887558,CentOS Linux SEoL (3.x),svc-harbor-04004.ops.local,EOL-4919,10.24.15.164,BRA-LAKE-SYS,Critical
EOL-976310,CentOS Linux SEoL (4.x),batch-bravo-09720.assets.local,EOL-2197,10.24.37.248,BRA-LAKE-SYS,High
EOL-725084,Oracle Linux SEoL (6.x),worker-zenith-12763.corp.local,EOL-9741,10.24.49.219,BRA-LAKE-SYS,High
EOL-542127,CentOS Linux SEoL (3.x),api-orion-10020.assets.local,EOL-4668,10.24.39.36,BRA-LAKE-SYS,Critical
EOL-331819,Oracle Linux SEoL (6.x),node-orion-13643.corp.local,EOL-6298,10.24.53.75,BRA-LAKE-SYS,Critical
EOL-284351,Windows Server SEoL (2012 R2),svc-charlie-09256.ops.local,EOL-7959,10.24.36.40,BRA-LAKE-SYS,High
EOL-627033,Windows Server SEoL (2008 R2),jump-summit-06537.test.internal,EOL-8741,10.24.25.137,BRA-LAKE-SYS,High
EOL-792247,Windows Server SEoL (2012 R2),db-charlie-03053.assets.local,EOL-3346,10.24.11.237,BRA-LAKE-SYS,Critical
EOL-944914,CentOS Linux SEoL (4.x),auth-delta-16973.corp.local,EOL-8165,10.24.66.77,BRA-LAKE-SYS,Critical
EOL-259444,Windows Server SEoL (2012 R2),queue-bravo-08549.corp.local,EOL-7837,10.24.33.101,BRA-LAKE-SYS,High
EOL-891348,Ubuntu Linux SEoL (16.04),report-atlas-03218.labs.local,EOL-5647,10.24.12.146,BRA-LAKE-SYS,High
EOL-575775,Ubuntu Linux SEoL (16.04),svc-matrix-13348.assets.local,EOL-2436,10.24.52.36,BRA-LAKE-SYS,High
EOL-311251,Ubuntu Linux SEoL (14.04),worker-alpha-09343.example.internal,EOL-1721,10.24.36.127,BRA-LAKE-SYS,High
EOL-310189,Ubuntu Linux SEoL (14.04),edge-delta-00910.test.internal,EOL-4036,10.24.3.142,BRA-LAKE-SYS,High
EOL-741051,CentOS Linux SEoL (4.x),queue-falcon-17903.labs.local,EOL-5675,10.24.69.239,BRA-LAKE-SYS,High
EOL-154613,Ubuntu Linux SEoL (14.04),report-echo-19172.assets.local,EOL-9652,10.24.74.228,BRA-LAKE-SYS,High
EOL-424894,Windows Server SEoL (2012 R2),svc-orion-13194.ops.local,EOL-6359,10.24.51.138,BRA-LAKE-SYS,Critical
EOL-630713,Red Hat Enterprise Linux SEoL (6.x),proxy-bravo-18058.example.internal,EOL-4061,10.24.70.138,BRA-LAKE-SYS,High
EOL-940747,CentOS Linux SEoL (3.x),queue-cedar-01174.example.internal,EOL-5651,10.24.4.150,BRA-LAKE-SYS,High
EOL-131063,Ubuntu Linux SEoL (16.04),batch-nova-01992.example.internal,EOL-6384,10.24.7.200,BRA-LAKE-SYS,Critical
EOL-444175,Windows Server SEoL (2008 R2),etl-atlas-14374.ops.local,EOL-4853,10.24.56.38,BRA-LAKE-SYS,High
EOL-342206,Red Hat Enterprise Linux SEoL (6.x),svc-delta-11905.test.internal,EOL-6036,10.24.46.129,BRA-LAKE-SYS,High
EOL-250715,Red Hat Enterprise Linux SEoL (6.x),proxy-vector-17554.assets.local,EOL-6842,10.24.68.146,BRA-LAKE-SYS,Critical
EOL-252960,Windows Server SEoL (2012 R2),etl-summit-02006.ops.local,EOL-5532,10.24.7.214,BRA-LAKE-SYS,Critical
EOL-888707,CentOS Linux SEoL (4.x),etl-raven-14895.corp.local,EOL-1908,10.24.58.47,BRA-LAKE-SYS,High
EOL-857524,CentOS Linux SEoL (4.x),auth-vector-02621.test.internal,EOL-2927,10.24.10.61,BRA-LAKE-SYS,Critical
EOL-385276,CentOS Linux SEoL (5.x),etl-quartz-02915.test.internal,EOL-1832,10.24.11.99,BRA-LAKE-SYS,High
EOL-760714,CentOS Linux SEoL (5.x),queue-summit-17041.example.internal,EOL-9208,10.24.66.145,BRA-LAKE-SYS,High
EOL-960149,Ubuntu Linux SEoL (14.04),node-summit-11281.corp.local,EOL-3774,10.24.44.17,BRA-LAKE-SYS,High
EOL-220735,Windows Server SEoL (2012 R2),edge-zenith-18054.corp.local,EOL-4709,10.24.70.134,BRA-LAKE-SYS,Critical
EOL-728412,CentOS Linux SEoL (3.x),cache-pixel-16914.corp.local,EOL-4091,10.24.66.18,BRA-LAKE-SYS,Critical
EOL-655589,Ubuntu Linux SEoL (14.04),batch-cedar-14659.corp.local,EOL-1086,10.24.57.67,BRA-LAKE-SYS,Critical
EOL-675381,CentOS Linux SEoL (5.x),api-quartz-06324.example.internal,EOL-7890,10.24.24.180,BRA-LAKE-SYS,Critical
EOL-410502,CentOS Linux SEoL (3.x),portal-falcon-18038.corp.local,EOL-5074,10.24.70.118,BRA-LAKE-SYS,High
EOL-315271,CentOS Linux SEoL (3.x),edge-harbor-09261.corp.local,EOL-2117,10.24.36.45,BRA-LAKE-SYS,Critical
EOL-780332,Ubuntu Linux SEoL (14.04),edge-echo-02943.labs.local,EOL-9953,10.24.11.127,BRA-LAKE-SYS,Critical
EOL-977535,CentOS Linux SEoL (4.x),int-ember-13874.ops.local,EOL-8343,10.24.54.50,BRA-LAKE-SYS,Critical
EOL-109245,Windows Server SEoL (2012 R2),auth-atlas-00302.example.internal,EOL-5109,10.24.1.46,BRA-LAKE-SYS,High
EOL-297651,Windows Server SEoL (2012 R2),node-vector-14781.example.internal,EOL-8795,10.24.57.189,BRA-LAKE-SYS,High
EOL-616201,Oracle Linux SEoL (6.x),svc-orion-03754.assets.local,EOL-9327,10.24.14.170,BRA-LAKE-SYS,Critical
EOL-308390,Windows Server SEoL (2012 R2),auth-ember-17059.assets.local,EOL-3519,10.24.66.163,BRA-LAKE-SYS,Critical
EOL-952118,Oracle Linux SEoL (6.x),api-harbor-10186.corp.local,EOL-3049,10.24.39.202,BRA-LAKE-SYS,Critical
EOL-987315,CentOS Linux SEoL (4.x),worker-raven-00311.corp.local,EOL-4216,10.24.1.55,BRA-LAKE-SYS,High
EOL-143687,Windows Server SEoL (2008 R2),cache-vector-06176.example.internal,EOL-7829,10.24.24.32,BRA-LAKE-SYS,High
EOL-594839,Ubuntu Linux SEoL (16.04),report-vector-02178.test.internal,EOL-9232,10.24.8.130,BRA-LAKE-SYS,Critical
EOL-436433,CentOS Linux SEoL (4.x),report-matrix-19741.test.internal,EOL-6693,10.24.77.29,BRA-LAKE-SYS,High
EOL-743909,CentOS Linux SEoL (5.x),app-vector-10374.test.internal,EOL-2137,10.24.40.134,BRA-LAKE-SYS,High
EOL-861108,Windows Server SEoL (2008 R2),svc-alpha-14370.corp.local,EOL-7851,10.24.56.34,BRA-LAKE-SYS,Critical
EOL-689546,Ubuntu Linux SEoL (14.04),int-bravo-17802.test.internal,EOL-6442,10.24.69.138,BRA-LAKE-SYS,Critical
EOL-991352,Windows Server SEoL (2012 R2),jump-delta-06910.example.internal,EOL-8196,10.24.26.254,BRA-LAKE-SYS,High
EOL-215506,Red Hat Enterprise Linux SEoL (6.x),worker-zenith-05070.ops.local,EOL-1956,10.24.19.206,BRA-LAKE-SYS,Critical
EOL-557472,Windows Server SEoL (2008 R2),int-nova-18221.assets.local,EOL-5089,10.24.71.45,BRA-LAKE-SYS,High
EOL-995072,Ubuntu Linux SEoL (16.04),etl-foxtrot-19348.test.internal,EOL-2721,10.24.75.148,BRA-LAKE-SYS,Critical
EOL-674141,CentOS Linux SEoL (3.x),web-summit-11549.test.internal,EOL-3879,10.24.45.29,BRA-LAKE-SYS,High
EOL-843494,Windows Server SEoL (2012 R2),portal-matrix-04575.ops.local,EOL-8671,10.24.17.223,BRA-LAKE-SYS,High
EOL-864533,Ubuntu Linux SEoL (14.04),queue-vector-17330.test.internal,EOL-9111,10.24.67.178,BRA-LAKE-SYS,High
EOL-208336,Oracle Linux SEoL (6.x),cache-bravo-16535.ops.local,EOL-4120,10.24.64.151,BRA-LAKE-SYS,High
EOL-467247,Oracle Linux SEoL (6.x),mon-raven-12429.test.internal,EOL-1506,10.24.48.141,BRA-LAKE-SYS,High
EOL-427936,Ubuntu Linux SEoL (16.04),svc-matrix-13467.ops.local,EOL-9809,10.24.52.155,BRA-LAKE-SYS,High
EOL-494702,Windows Server SEoL (2012 R2),dmz-nova-08498.assets.local,EOL-3860,10.24.33.50,BRA-LAKE-SYS,High
EOL-470023,Windows Server SEoL (2008 R2),portal-delta-12923.labs.local,EOL-6820,10.24.50.123,BRA-LAKE-SYS,High
EOL-944704,CentOS Linux SEoL (3.x),web-raven-09947.labs.local,EOL-4941,10.24.38.219,BRA-LAKE-SYS,High
EOL-508077,Ubuntu Linux SEoL (14.04),worker-ember-18204.ops.local,EOL-2101,10.24.71.28,BRA-LAKE-SYS,Critical
EOL-131693,Ubuntu Linux SEoL (14.04),auth-cedar-05793.test.internal,EOL-8385,10.24.22.161,BRA-LAKE-SYS,Critical
EOL-990865,Windows Server SEoL (2008 R2),api-ember-08813.labs.local,EOL-7358,10.24.34.109,BRA-LAKE-SYS,High
EOL-585568,CentOS Linux SEoL (3.x),svc-ember-18082.corp.local,EOL-8618,10.24.70.162,BRA-LAKE-SYS,High
EOL-289215,CentOS Linux SEoL (4.x),node-echo-17094.corp.local,EOL-2707,10.24.66.198,BRA-LAKE-SYS,Critical
EOL-876288,Windows Server SEoL (2008 R2),mon-cedar-02947.ops.local,EOL-7462,10.24.11.131,BRA-LAKE-SYS,Critical
EOL-557357,Oracle Linux SEoL (6.x),web-bravo-14878.labs.local,EOL-6885,10.24.58.30,BRA-LAKE-SYS,High
EOL-583385,Windows Server SEoL (2012 R2),worker-echo-17819.corp.local,EOL-3302,10.24.69.155,BRA-LAKE-SYS,Critical
EOL-642319,Red Hat Enterprise Linux SEoL (6.x),proxy-summit-02517.ops.local,EOL-4263,10.24.9.213,BRA-LAKE-SYS,High
EOL-234182,Ubuntu Linux SEoL (16.04),proxy-orion-17789.example.internal,EOL-5226,10.24.69.125,BRA-LAKE-SYS,High
EOL-891490,Red Hat Enterprise Linux SEoL (6.x),portal-charlie-08507.example.internal,EOL-1477,10.24.33.59,BRA-LAKE-SYS,High
EOL-992490,Windows Server SEoL (2008 R2),cache-falcon-02624.ops.local,EOL-6005,10.24.10.64,BRA-LAKE-SYS,Critical
EOL-537397,Ubuntu Linux SEoL (16.04),cache-echo-18205.assets.local,EOL-7899,10.24.71.29,BRA-LAKE-SYS,High
EOL-399648,Oracle Linux SEoL (6.x),cache-raven-18887.test.internal,EOL-9629,10.24.73.199,BRA-LAKE-SYS,Critical
EOL-836242,CentOS Linux SEoL (4.x),proxy-orion-04780.ops.local,EOL-8226,10.24.18.172,BRA-LAKE-SYS,High
EOL-702139,CentOS Linux SEoL (5.x),svc-matrix-09240.labs.local,EOL-1302,10.24.36.24,BRA-LAKE-SYS,High
EOL-700554,Oracle Linux SEoL (6.x),batch-alpha-08294.example.internal,EOL-8551,10.24.32.102,BRA-LAKE-SYS,Critical
EOL-589833,Ubuntu Linux SEoL (14.04),mon-harbor-17311.example.internal,EOL-3724,10.24.67.159,BRA-LAKE-SYS,High
EOL-659253,CentOS Linux SEoL (3.x),mon-falcon-03211.test.internal,EOL-8356,10.24.12.139,BRA-LAKE-SYS,High
EOL-159046,CentOS Linux SEoL (5.x),app-bravo-09953.example.internal,EOL-9740,10.24.38.225,BRA-LAKE-SYS,High
EOL-225645,CentOS Linux SEoL (3.x),queue-delta-02662.labs.local,EOL-5945,10.24.10.102,BRA-LAKE-SYS,High
EOL-929673,Windows Server SEoL (2008 R2),web-quartz-10118.example.internal,EOL-2638,10.24.39.134,BRA-LAKE-SYS,Critical
EOL-964162,Windows Server SEoL (2008 R2),proxy-bravo-11887.labs.local,EOL-7315,10.24.46.111,BRA-LAKE-SYS,High
EOL-592729,Windows Server SEoL (2012 R2),int-falcon-05925.labs.local,EOL-1531,10.24.23.37,BRA-STREAM-APP,High
EOL-959222,Oracle Linux SEoL (6.x),db-bravo-19456.labs.local,EOL-4579,10.24.76.254,BRA-STREAM-APP,High
EOL-294770,Ubuntu Linux SEoL (16.04),dmz-pixel-02698.test.internal,EOL-1642,10.24.10.138,BRA-STREAM-APP,High
EOL-405966,CentOS Linux SEoL (4.x),queue-matrix-10238.test.internal,EOL-2402,10.24.39.254,BRA-STREAM-APP,Critical
EOL-417352,CentOS Linux SEoL (3.x),web-falcon-07691.ops.local,EOL-5604,10.24.30.11,BRA-STREAM-APP,Critical
EOL-704435,Red Hat Enterprise Linux SEoL (6.x),queue-delta-11092.corp.local,EOL-4268,10.24.43.84,BRA-STREAM-APP,High
EOL-487624,Windows Server SEoL (2012 R2),mon-echo-06617.example.internal,EOL-9638,10.24.25.217,BRA-STREAM-APP,Critical
EOL-150739,CentOS Linux SEoL (3.x),int-raven-10795.corp.local,EOL-9679,10.24.42.43,BRA-STREAM-APP,Critical
EOL-366021,Ubuntu Linux SEoL (14.04),mon-delta-09000.corp.local,EOL-5926,10.24.35.40,BRA-STREAM-APP,High
EOL-202702,CentOS Linux SEoL (3.x),worker-cedar-15499.labs.local,EOL-2314,10.24.60.139,BRA-STREAM-APP,Critical
EOL-584161,Windows Server SEoL (2012 R2),edge-orion-06889.labs.local,EOL-9495,10.24.26.233,BRA-STREAM-APP,High
EOL-198559,Ubuntu Linux SEoL (14.04),edge-alpha-06393.example.internal,EOL-6602,10.24.24.249,BRA-STREAM-APP,High
EOL-494077,Ubuntu Linux SEoL (14.04),queue-summit-12254.corp.local,EOL-2534,10.24.47.222,BRA-STREAM-APP,Critical
EOL-960382,Red Hat Enterprise Linux SEoL (6.x),node-vector-16238.example.internal,EOL-1003,10.24.63.110,BRA-STREAM-APP,High
EOL-787165,Windows Server SEoL (2012 R2),svc-atlas-08935.labs.local,EOL-6096,10.24.34.231,BRA-STREAM-APP,High
EOL-592646,CentOS Linux SEoL (4.x),mon-pixel-17251.example.internal,EOL-7881,10.24.67.99,BRA-STREAM-APP,High
EOL-840747,Oracle Linux SEoL (6.x),worker-nova-08291.labs.local,EOL-1960,10.24.32.99,BRA-STREAM-APP,High
EOL-421341,Oracle Linux SEoL (6.x),dmz-summit-13989.labs.local,EOL-7968,10.24.54.165,BRA-STREAM-APP,Critical
EOL-287173,Ubuntu Linux SEoL (16.04),queue-zenith-10365.test.internal,EOL-3328,10.24.40.125,BRA-STREAM-APP,High
EOL-297241,Oracle Linux SEoL (6.x),svc-raven-10532.corp.local,EOL-3861,10.24.41.36,BRA-STREAM-APP,Critical
EOL-557775,Oracle Linux SEoL (6.x),svc-ember-13105.example.internal,EOL-7247,10.24.51.49,BRA-STREAM-APP,High
EOL-466988,CentOS Linux SEoL (3.x),queue-foxtrot-12490.example.internal,EOL-6060,10.24.48.202,BRA-STREAM-APP,Critical
EOL-401428,CentOS Linux SEoL (5.x),dmz-ember-00987.assets.local,EOL-3681,10.24.3.219,BRA-STREAM-APP,Critical
EOL-748472,Ubuntu Linux SEoL (14.04),worker-quartz-10016.assets.local,EOL-3944,10.24.39.32,BRA-STREAM-APP,Critical
EOL-212434,Ubuntu Linux SEoL (16.04),portal-quartz-18571.assets.local,EOL-5625,10.24.72.139,BRA-STREAM-APP,High
EOL-294161,CentOS Linux SEoL (3.x),web-falcon-06101.assets.local,EOL-2265,10.24.23.213,BRA-STREAM-APP,Critical
EOL-612294,Windows Server SEoL (2012 R2),web-nova-14822.ops.local,EOL-5221,10.24.57.230,BRA-STREAM-APP,High
EOL-187996,Ubuntu Linux SEoL (16.04),batch-foxtrot-14433.ops.local,EOL-1470,10.24.56.97,BRA-STREAM-APP,Critical
EOL-433388,Oracle Linux SEoL (6.x),db-pixel-01196.assets.local,EOL-7533,10.24.4.172,BRA-STREAM-APP,High
EOL-492209,Windows Server SEoL (2008 R2),db-vector-11819.example.internal,EOL-4404,10.24.46.43,BRA-STREAM-APP,Critical
EOL-481997,CentOS Linux SEoL (3.x),db-vector-17085.ops.local,EOL-9525,10.24.66.189,BRA-STREAM-APP,High
EOL-936488,Windows Server SEoL (2008 R2),proxy-charlie-06266.example.internal,EOL-4404,10.24.24.122,BRA-STREAM-APP,Critical
EOL-216789,Ubuntu Linux SEoL (14.04),portal-atlas-15375.corp.local,EOL-5188,10.24.60.15,BRA-STREAM-APP,High
EOL-270210,CentOS Linux SEoL (4.x),worker-harbor-14711.corp.local,EOL-7440,10.24.57.119,BRA-STREAM-APP,High
EOL-807776,CentOS Linux SEoL (3.x),worker-quartz-00337.labs.local,EOL-6027,10.24.1.81,BRA-STREAM-APP,High
EOL-124515,Oracle Linux SEoL (6.x),edge-matrix-18040.assets.local,EOL-9898,10.24.70.120,BRA-STREAM-APP,High
EOL-144439,Ubuntu Linux SEoL (16.04),int-bravo-03475.test.internal,EOL-8228,10.24.13.147,BRA-STREAM-APP,Critical
EOL-205631,CentOS Linux SEoL (3.x),auth-vector-06394.corp.local,EOL-8200,10.24.24.250,BRA-STREAM-APP,Critical
EOL-283689,Windows Server SEoL (2012 R2),queue-pixel-18587.assets.local,EOL-8298,10.24.72.155,BRA-STREAM-APP,Critical
EOL-454687,Oracle Linux SEoL (6.x),edge-matrix-02710.corp.local,EOL-9629,10.24.10.150,BRA-STREAM-APP,High
EOL-656242,Red Hat Enterprise Linux SEoL (6.x),cache-foxtrot-16373.assets.local,EOL-4393,10.24.63.245,BRA-STREAM-APP,Critical
EOL-816551,CentOS Linux SEoL (4.x),jump-pixel-17373.assets.local,EOL-9710,10.24.67.221,BRA-STREAM-APP,Critical
EOL-970893,Oracle Linux SEoL (6.x),report-ember-00065.assets.local,EOL-6657,10.24.0.65,BRA-STREAM-APP,High
EOL-995665,CentOS Linux SEoL (4.x),proxy-harbor-11697.test.internal,EOL-9009,10.24.45.177,BRA-STREAM-APP,Critical
